player_id,batsman,innings,runs,ball,dismissals,sixes,fours,dots,ones,twos,threes,SR,BPD,BPB,NBDRY_SR,AVG,Dot_percentage
748,KM Myat,8,106,188,7,0,10,106,36,15,0,56.38297872,26.85714286,18.8,42.03821656,15.14285714,56.38297872
749,KML Nonu,1,26,32,0,0,2,12,14,2,0,81.25,32,16,64.28571429,26,37.5
750,KN Mirchandani,3,52,97,4,0,4,48,24,6,0,53.60824742,24.25,24.25,46.15384615,13,49.48453608
751,KO Elliott,1,2,13,1,0,0,11,2,0,0,15.38461538,13,13,15.38461538,2,84.61538462
752,KP Bhuva,2,0,2,2,0,0,2,0,0,0,0,1,2,0,0,100
753,KP Navgire,4,17,19,3,0,2,8,9,0,0,89.47368421,6.333333333,9.5,52.94117647,5.666666667,42.10526316
754,KS Ahuja,2,16,15,1,0,1,4,7,1,1,106.6666667,15,15,92.30769231,16,26.66666667
755,KS Kasse,6,16,27,4,0,1,14,8,2,0,59.25925926,6.75,27,50,4,51.85185185
756,KT Perkins,16,198,250,16,0,13,102,114,16,0,79.2,15.625,19.23076923,62.93103448,12.375,40.8
757,KV Jain,2,8,14,2,0,0,6,8,0,0,57.14285714,7,14,57.14285714,4,42.85714286
758,KV Mehta,1,8,8,1,0,1,4,2,1,0,100,8,8,57.14285714,8,50
759,KV Vakuruivalu,3,3,18,2,0,0,15,3,0,0,16.66666667,9,18,16.66666667,1.5,83.33333333
760,KY Chan,39,809,962,46,1,70,388,312,101,3,84.0956341,20.91304348,13.54929577,65.04975124,17.58695652,40.33264033
761,Kainat Imtiaz,15,162,215,14,0,13,102,76,17,0,75.34883721,15.35714286,16.53846154,56.41025641,11.57142857,47.44186047
762,Kainat Qazi,6,34,62,5,0,3,38,16,3,0,54.83870968,12.4,20.66666667,38.59649123,6.8,61.29032258
763,Kamal Raja,1,0,5,1,0,0,4,0,0,0,0,5,5,0,0,80
764,Kanchan Rana,6,67,88,4,0,4,33,30,9,1,76.13636364,22,22,69.8630137,16.75,37.5
765,Kanchan Shrestha,1,1,9,0,0,0,7,1,0,0,11.11111111,9,9,12.5,1,77.77777778
766,Kang Choi,2,32,72,4,0,0,42,20,6,0,44.44444444,18,72,47.05882353,8,58.33333333
767,Karuna Bhandari,4,8,18,4,0,0,10,6,1,0,44.44444444,4.5,18,47.05882353,2,55.55555556
768,Kate Awuah,1,7,11,0,0,0,6,3,2,0,63.63636364,11,11,63.63636364,7,54.54545455
769,Keziah Miriam Sabin,2,13,18,1,0,1,10,5,2,0,72.22222222,18,18,52.94117647,13,55.55555556
770,Khadija Imtiaz,16,74,192,13,0,6,124,36,7,0,38.54166667,14.76923077,32,29.94011976,5.692307692,64.58333333
771,Khadija Khalil,27,170,293,27,0,9,152,85,20,3,58.02047782,10.85185185,32.55555556,51.53846154,6.296296296,51.87713311
772,Khadija Tul Kubra,6,14,25,4,0,0,11,14,0,0,56,6.25,25,56,3.5,44
773,Khazaima,3,2,11,3,0,0,6,2,0,0,18.18181818,3.666666667,11,25,0.666666667,54.54545455
774,Khushi Sharma,41,413,537,34,1,28,237,209,43,0,76.90875233,15.79411765,18.51724138,60.32719836,12.14705882,44.13407821
775,Kinaanath Ismail,3,1,17,4,0,0,15,1,0,0,5.882352941,4.25,17,6.25,0.25,88.23529412
776,Kinley Bidha,1,0,2,1,0,0,2,0,0,0,0,2,2,0,0,100
777,Kiyo Fujikawa,1,2,18,0,0,0,14,2,0,0,11.11111111,18,18,12.5,2,77.77777778
778,Komalpreet Grewal,1,2,10,1,0,0,7,2,0,0,20,10,10,22.22222222,2,70
779,Kycia A Knight,41,733,849,38,11,57,361,323,52,4,86.3368669,22.34210526,12.48529412,59.32432432,19.28947368,42.52061249
780,Kyshona A Knight,35,460,633,38,2,42,301,220,27,2,72.66982622,16.65789474,14.38636364,50.90909091,12.10526316,47.55134281
781,L Agatha,11,68,162,9,0,4,104,34,9,0,41.97530864,18,40.5,35.37414966,7.555555556,64.19753086
782,L Anyait,8,9,23,3,0,0,12,4,1,1,39.13043478,7.666666667,23,50,3,52.17391304
783,L Barnett,7,367,232,1,5,57,60,69,20,0,158.1896552,232,3.741935484,73.15436242,367,25.86206897
784,L Bull,9,147,294,10,0,7,146,85,17,0,50,29.4,42,47.98387097,14.7,49.65986395
785,L Cardoso,7,32,65,6,0,2,39,16,4,0,49.23076923,10.83333333,32.5,40.6779661,5.333333333,60
786,L Cheatle,1,4,9,0,0,0,4,4,0,0,44.44444444,9,9,50,4,44.44444444
787,L Chilia,5,16,34,3,0,0,20,10,3,0,47.05882353,11.33333333,34,48.48484848,5.333333333,58.82352941
788,L Chipanga,4,3,13,0,0,0,9,3,0,0,23.07692308,13,13,25,0.75,69.23076923
789,L Dalbina,6,47,132,5,0,0,60,41,3,0,35.60606061,26.4,132,45.19230769,9.4,45.45454545
790,L Delany,73,1439,1758,79,6,114,738,716,108,5,81.85437998,22.25316456,14.65,60.43395022,18.21518987,41.97952218
791,L Filer,1,2,1,1,0,0,0,0,1,0,200,1,1,200,2,0
792,L Goodall,13,294,286,10,1,32,95,124,18,0,102.7972028,28.6,8.666666667,67.51054852,29.4,33.21678322
793,L Greig,3,28,45,3,0,2,18,14,3,0,62.22222222,15,22.5,57.14285714,9.333333333,40
794,L Idambo,13,49,121,9,0,3,71,29,4,0,40.49586777,13.44444444,40.33333333,35.57692308,5.444444444,58.67768595
795,L Iglesias,1,0,2,0,0,0,2,0,0,0,0,2,2,0,0,100
796,L Jack,42,734,937,43,0,61,416,295,90,5,78.33511206,21.79069767,15.36065574,60.79404467,17.06976744,44.39701174
797,L Jie,4,34,64,2,0,0,30,30,2,0,53.125,32,64,54.83870968,17,46.875
798,L Jones,1,15,21,1,0,2,12,5,1,0,71.42857143,21,10.5,38.88888889,15,57.14285714
799,L Keny,22,153,271,16,0,7,122,88,17,1,56.45756458,16.9375,38.71428571,54.8245614,9.5625,45.01845018
800,L Khotso,3,0,32,6,0,0,32,0,0,0,0,5.333333333,32,0,0,100
801,L Klokgieters,2,18,34,4,0,2,22,10,0,0,52.94117647,8.5,17,31.25,4.5,64.70588235
802,L Kooagile,1,1,1,0,0,0,0,1,0,0,100,1,1,100,1,0
803,L Krvaric,4,91,89,2,0,9,29,27,11,2,102.247191,44.5,9.888888889,79.71014493,45.5,32.58426966
804,L Kumari,1,2,10,1,0,0,7,2,0,0,20,10,10,22.22222222,2,70
805,L Lee,71,2530,2189,92,69,325,1010,604,95,4,115.5778894,23.79347826,5.555837563,47.05195563,27.5,46.13978986
806,L Leisner,4,37,57,3,0,2,21,19,5,0,64.9122807,19,28.5,64.44444444,12.33333333,36.84210526
807,L Little,12,65,66,10,2,5,34,12,9,1,98.48484848,6.6,9.428571429,58.92857143,6.5,51.51515152
808,L Mabhero,2,4,5,0,0,0,1,4,0,0,80,5,5,80,2,20
809,L Malino,2,1,11,1,0,0,10,1,0,0,9.090909091,11,11,9.090909091,1,90.90909091
810,L Mamba,2,1,4,0,0,0,3,1,0,0,25,4,4,25,0.5,75
811,L Maritz,15,91,104,13,3,5,46,29,12,0,87.5,8,13,60.91954023,7,44.23076923
812,L Moises,3,7,16,1,0,1,11,1,1,0,43.75,16,16,23.07692308,7,68.75
813,L Mophakedi,40,658,1033,48,0,71,560,217,74,3,63.69796709,21.52083333,14.54929577,43.79391101,13.70833333,54.21103582
814,L Ostergaard,2,21,30,2,0,1,9,13,2,0,70,15,30,70.83333333,10.5,30
815,L Paul,24,301,405,26,0,22,162,158,23,3,74.32098765,15.57692308,18.40909091,61.56069364,11.57692308,40
816,L Phiri,6,20,22,5,0,2,10,8,2,0,90.90909091,4.4,11,60,4,45.45454545
817,L Piety,15,242,255,8,4,30,120,73,11,1,94.90196078,31.875,7.5,47.80487805,30.25,47.05882353
818,L Qiao,2,0,3,2,0,0,3,0,0,0,0,1.5,3,0,0,100
819,L Ramjit,8,137,192,5,0,13,95,61,12,0,71.35416667,38.4,14.76923077,50.5952381,27.4,49.47916667
820,L Rika,2,12,16,0,0,0,2,12,0,0,75,16,16,85.71428571,6,12.5
821,L Samani,3,4,32,6,0,0,22,4,0,0,12.5,5.333333333,32,15.38461538,0.666666667,68.75
822,L Sormus,8,67,155,7,0,2,67,38,9,1,43.22580645,22.14285714,77.5,51.30434783,9.571428571,43.22580645
823,L Tastuki,2,56,72,4,0,4,30,28,6,0,77.77777778,18,18,62.5,14,41.66666667
824,L Taylor,8,48,67,7,0,6,35,15,3,1,71.64179104,9.571428571,11.16666667,44.44444444,6.857142857,52.23880597
825,L Thobela,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
826,L Tshuma,14,87,112,9,0,7,45,38,6,3,77.67857143,12.44444444,16,64.13043478,9.666666667,40.17857143
827,L Udeh,7,47,53,5,0,4,28,10,9,1,88.67924528,10.6,13.25,64.58333333,9.4,52.83018868
828,L Ufitinema,1,8,16,0,0,1,11,2,1,0,50,16,16,28.57142857,8,68.75
829,L Vua,2,2,10,2,0,0,8,2,0,0,20,5,10,20,1,80
830,L Winfield,25,579,504,26,5,67,180,190,44,1,114.8809524,19.38461538,7,67.71084337,22.26923077,35.71428571
831,L Winfield-Hill,4,44,58,3,0,6,28,20,0,0,75.86206897,19.33333333,9.666666667,41.66666667,14.66666667,48.27586207
832,L Wolvaardt,59,1953,1759,60,23,233,669,668,97,7,111.0289937,29.31666667,6.87109375,61.27689105,32.55,38.03297328
833,L Wykes-Templeman,10,42,112,9,0,5,77,15,2,1,37.5,12.44444444,22.4,23.15789474,4.666666667,68.75
834,LA Bourne,2,8,34,4,0,0,26,8,0,0,23.52941176,8.5,34,23.52941176,2,76.47058824
835,LA Marsh,20,355,332,17,7,49,176,64,22,3,106.9277108,19.52941176,5.928571429,44.1509434,20.88235294,53.01204819
836,LAGL Kirby,7,93,115,9,4,9,59,27,3,0,80.86956522,12.77777778,8.846153846,37.07865169,10.33333333,51.30434783
837,LAR Bommareddy,4,21,32,2,0,1,15,15,1,0,65.625,16,32,54.83870968,10.5,46.875
838,LC Sthalekar,8,162,149,6,0,13,36,76,14,2,108.7248322,24.83333333,11.46153846,85.9375,27,24.16107383
839,LE Kaushalya,36,536,547,37,9,44,193,227,38,1,97.98903108,14.78378378,10.32075472,66.66666667,14.48648649,35.2833638
840,LE Lomani,3,19,59,3,0,1,40,13,1,0,32.20338983,19.66666667,59,27.77777778,6.333333333,67.79661017
841,LI Haoye,2,0,4,4,0,0,4,0,0,0,0,1,4,0,0,100
842,LJ Payas,5,94,97,3,0,9,24,23,13,3,96.90721649,32.33333333,10.77777778,92.06349206,31.33333333,24.74226804
843,LJ Poulton,5,134,127,5,0,18,53,40,11,0,105.511811,25.4,7.055555556,59.61538462,26.8,41.73228346
844,LK Bennett,3,16,28,2,0,2,16,4,2,0,57.14285714,14,14,36.36363636,8,57.14285714
845,LK Ebsary,3,34,19,0,1,2,2,6,7,0,178.9473684,19,6.333333333,133.3333333,11.33333333,10.52631579
846,LK O'Reilly,12,64,104,8,0,2,49,40,4,1,61.53846154,13,52,54.25531915,8,47.11538462
847,LL Dimba,9,142,191,6,0,18,98,50,10,0,74.34554974,31.83333333,10.61111111,44.30379747,23.66666667,51.30890052
848,LL Htun,9,49,112,8,0,4,69,17,8,0,43.75,14,28,35.10638298,6.125,61.60714286
849,LM Aramas,2,2,9,2,0,0,6,2,0,0,22.22222222,4.5,9,25,1,66.66666667
850,LM Babirye,11,57,133,10,0,4,78,27,7,0,42.85714286,13.3,33.25,36.60714286,5.7,58.64661654
851,LM Christensen,1,2,3,1,0,0,1,2,0,0,66.66666667,3,3,66.66666667,2,33.33333333
852,LM Kasperek,18,126,126,22,0,14,42,48,11,0,100,5.727272727,9,69.30693069,5.727272727,33.33333333
853,LM Massawe,2,28,32,0,0,1,10,12,6,0,87.5,32,32,85.71428571,14,31.25
854,LM Sims,1,7,11,1,0,0,5,3,2,0,63.63636364,11,11,70,7,45.45454545
855,LMM Tahuhu,28,266,244,24,5,23,96,83,26,3,109.0163934,10.16666667,8.714285714,69.23076923,11.08333333,39.3442623
856,LN McCarthy,7,18,26,4,0,0,10,14,2,0,69.23076923,6.5,26,69.23076923,4.5,38.46153846
857,LO Telea,1,6,14,2,0,0,10,2,2,0,42.85714286,7,14,42.85714286,3,71.42857143
858,LP Mullapudi,1,5,9,1,0,0,6,1,2,0,55.55555556,9,9,55.55555556,5,66.66666667
859,LR Doolan,4,22,34,3,0,0,14,16,3,0,64.70588235,11.33333333,34,66.66666667,7.333333333,41.17647059
860,LR Down,9,110,124,10,0,8,48,56,11,0,88.70967742,12.4,15.5,67.82608696,11,38.70967742
861,LS Greenway,27,460,523,20,0,44,197,211,32,3,87.9541109,26.15,11.88636364,64.10835214,23,37.66730402
862,LS Mulivai,2,42,104,4,0,0,62,34,4,0,40.38461538,26,104,42,10.5,59.61538462
863,LV Boas,10,59,91,9,0,9,52,9,7,0,64.83516484,10.11111111,10.11111111,33.82352941,6.555555556,57.14285714
864,LY Loch Srey,4,2,18,4,0,0,16,2,0,0,11.11111111,4.5,18,11.11111111,0.5,88.88888889
865,Lata Mondal,23,179,301,22,0,8,160,108,18,1,59.46843854,13.68181818,37.625,51.2195122,8.136363636,53.15614618
866,Latsha Haleemath,6,18,30,6,0,3,21,4,1,0,60,5,10,23.07692308,3,70
867,Lavanya Pillai,1,1,10,0,0,0,9,1,0,0,10,10,10,10,1,90
868,Leen Luthufee,2,0,11,2,0,0,11,0,0,0,0,5.5,11,0,0,100
869,Leitu Leong,5,5,16,4,0,0,12,3,1,0,31.25,4,16,31.25,1.25,75
870,Likitha Yadav,1,8,31,1,0,1,20,4,0,0,25.80645161,31,31,16.66666667,8,64.51612903
871,Lily Rani Biswas,1,0,2,1,0,0,2,0,0,0,0,2,2,0,0,100
872,Lopamudra,4,16,69,3,0,1,35,10,1,0,23.1884058,23,69,26.08695652,5.333333333,50.72463768
873,Ly Saomakara,2,5,8,2,0,1,6,1,0,0,62.5,4,8,14.28571429,2.5,75
874,M Ahono,3,15,34,4,0,1,21,9,1,0,44.11764706,8.5,34,35.48387097,3.75,61.76470588
875,M Alugunoolla,3,15,49,4,0,2,37,5,1,0,30.6122449,12.25,24.5,16.27906977,3.75,75.51020408
876,M Ariokot,8,42,63,4,0,4,34,16,5,0,66.66666667,15.75,15.75,47.27272727,10.5,53.96825397
877,M Artur,6,3,26,7,0,0,21,3,0,0,11.53846154,3.714285714,26,12.5,0.428571429,80.76923077
878,M Bibi,26,186,248,22,0,8,97,96,26,2,75,11.27272727,31,69.68325792,8.454545455,39.11290323
879,M Biu,3,1,5,1,0,0,4,1,0,0,20,5,5,20,1,80
880,M Bosman,1,4,16,2,0,0,10,4,0,0,25,8,16,28.57142857,2,62.5
881,M Cargouet,5,3,33,4,0,0,24,3,0,0,9.090909091,8.25,33,11.11111111,0.75,72.72727273
882,M Carlot,8,26,63,6,0,1,36,20,1,0,41.26984127,10.5,63,38.59649123,4.333333333,57.14285714
883,M Castineiras,9,305,235,6,1,45,81,33,22,14,129.787234,39.16666667,5.108695652,79.33333333,50.83333333,34.46808511
884,M Chereches,3,5,8,3,0,1,5,1,0,0,62.5,2.666666667,8,16.66666667,1.666666667,62.5
885,M Corazon,11,171,177,8,4,17,76,59,10,0,96.61016949,22.125,8.428571429,54.48275862,21.375,42.93785311
886,M Coulibaly,1,0,24,2,0,0,22,0,0,0,0,12,24,0,0,91.66666667
887,M Dailesi,2,2,28,4,0,0,26,2,0,0,7.142857143,7,28,7.142857143,0.5,92.85714286
888,M Daniels,8,17,38,3,0,0,21,11,3,0,44.73684211,12.66666667,38,48.57142857,5.666666667,55.26315789
889,M De Ridder,1,1,2,1,0,0,1,1,0,0,50,2,2,50,1,50
890,M Desmond,4,5,25,3,0,0,19,3,1,0,20,8.333333333,25,21.73913043,1.666666667,76
891,M Dlamini,8,40,73,9,0,7,45,6,3,0,54.79452055,8.111111111,10.42857143,22.22222222,4.444444444,61.64383562
892,M Enkhzul,5,4,19,4,0,0,13,2,1,0,21.05263158,4.75,19,25,1,68.42105263
893,M Esquivel,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
894,M Faisal,5,19,30,4,0,2,17,7,2,0,63.33333333,7.5,15,42.30769231,4.75,56.66666667
895,M Frey,5,5,25,6,0,0,18,3,1,0,20,4.166666667,25,22.72727273,0.833333333,72
896,M Gaur,4,11,11,3,0,0,3,4,2,1,100,3.666666667,11,110,3.666666667,27.27272727
897,M Gill,2,13,16,2,0,2,11,1,2,0,81.25,8,8,35.71428571,6.5,68.75
898,M Gorases,25,220,320,20,0,20,171,84,28,0,68.75,16,16,49.46996466,11,53.4375
899,M Hill,50,1116,1157,51,14,125,503,353,85,3,96.45635264,22.68627451,8.323741007,56.3559322,21.88235294,43.47450303
900,M Hundal,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
901,M Idambo,1,4,3,0,0,0,1,1,0,1,133.3333333,3,3,133.3333333,4,33.33333333
902,M Imimole,1,1,1,0,0,0,0,1,0,0,100,1,1,100,1,0
903,M Jayphert,1,1,2,0,0,0,1,1,0,0,50,2,2,50,1,50
904,M Joshi,1,6,32,0,0,0,26,6,0,0,18.75,32,32,18.75,6,81.25
905,M Juma,1,6,8,0,0,1,4,2,0,0,75,8,8,33.33333333,6,50
906,M Kagoya,1,4,2,0,0,0,0,0,2,0,200,2,2,200,4,0
907,M Kandanala,4,47,54,3,0,8,33,7,4,0,87.03703704,18,6.75,34.09090909,15.66666667,61.11111111
908,M Kanno,6,84,166,12,0,8,102,34,6,2,50.60240964,13.83333333,20.75,36.11111111,7,61.44578313
909,M Kapp,69,1587,1569,79,20,143,601,643,105,14,101.1472275,19.86075949,9.625766871,65.66397652,20.08860759,38.30465264
910,M Kaukura,4,29,62,5,0,3,40,17,0,0,46.77419355,12.4,20.66666667,29.8245614,5.8,64.51612903
911,M Khokhar,4,60,110,3,0,6,70,28,4,0,54.54545455,36.66666667,18.33333333,35.29411765,20,63.63636364
912,M King,4,38,116,5,0,4,74,14,4,0,32.75862069,23.2,29,23.91304348,7.6,63.79310345
913,M Klaas,11,44,59,12,0,3,26,24,4,0,74.57627119,4.916666667,19.66666667,59.25925926,3.666666667,44.06779661
914,M Kudimba,8,58,93,6,0,7,57,13,7,1,62.3655914,15.5,13.28571429,38.46153846,9.666666667,61.29032258
915,M Landsman,1,36,33,1,1,2,12,6,8,0,109.0909091,33,11,84.61538462,36,36.36363636
916,M Le Ray,1,1,8,0,0,0,7,1,0,0,12.5,8,8,12.5,1,87.5
917,M Lollo,6,21,33,5,0,1,15,13,2,0,63.63636364,6.6,33,56.66666667,4.2,45.45454545
918,M Mabvuka,3,44,130,6,0,4,84,20,4,0,33.84615385,21.66666667,32.5,25.92592593,7.333333333,64.61538462
919,M Macelli,1,0,4,0,0,0,4,0,0,0,0,4,4,0,0,100
920,M Maguire,10,62,116,6,0,3,61,33,7,1,53.44827586,19.33333333,38.66666667,49.01960784,10.33333333,52.5862069
921,M Mani,2,6,5,1,0,1,2,2,0,0,120,5,5,50,6,40
922,M Marchello,3,2,13,2,0,0,9,2,0,0,15.38461538,6.5,13,18.18181818,1,69.23076923
923,M Marin,3,2,51,2,0,0,27,2,0,0,3.921568627,25.5,51,6.896551724,1,52.94117647
924,M Martinez,8,83,122,8,0,10,70,25,9,0,68.03278689,15.25,12.2,41.34615385,10.375,57.37704918
925,M Matine,6,66,144,10,0,10,80,22,2,0,45.83333333,14.4,14.4,25,6.6,55.55555556
926,M Matobole,2,12,20,4,0,2,14,4,0,0,60,5,10,22.22222222,3,70
927,M Mavunga,3,14,15,2,0,1,6,6,2,0,93.33333333,7.5,15,71.42857143,7,40
928,M May,1,2,2,0,0,0,0,2,0,0,100,2,2,100,2,0
929,M McColl,22,217,264,19,2,14,106,99,25,0,82.1969697,13.89473684,16.5,64.7826087,11.42105263,40.15151515
930,M Mete,1,0,2,2,0,0,2,0,0,0,0,1,2,0,0,100
931,M Moalosi,4,52,144,8,0,0,88,36,8,0,36.11111111,18,144,39.39393939,6.5,61.11111111
932,M Modric,2,2,13,2,0,0,11,2,0,0,15.38461538,6.5,13,15.38461538,1,84.61538462
933,M Mohasane,4,24,42,6,0,2,26,12,2,0,57.14285714,7,21,40,4,61.9047619
934,M Mokoatsela,7,13,38,7,0,2,28,5,0,0,34.21052632,5.428571429,19,15.15151515,1.857142857,73.68421053
935,M Munakata,1,3,8,0,0,0,5,3,0,0,37.5,8,8,37.5,3,62.5
936,M Mupachikwa,38,1015,1283,34,0,92,601,391,107,14,79.11145752,37.73529412,13.94565217,58.131177,29.85294118,46.84333593
937,M Musonda,44,908,858,39,11,91,327,293,85,5,105.8275058,22,8.411764706,67.32394366,23.28205128,38.11188811
938,M Mwangi,16,158,241,13,0,15,131,61,17,1,65.56016598,18.53846154,16.06666667,46.66666667,12.15384615,54.35684647
939,M Mwatile,12,40,58,8,0,1,31,15,9,1,68.96551724,7.25,58,64.28571429,5,53.44827586
940,M Ndhambi,4,25,39,4,0,3,24,9,2,0,64.1025641,9.75,13,37.14285714,6.25,61.53846154
941,M Ngoche,10,152,205,11,1,16,109,54,14,0,74.14634146,18.63636364,12.05882353,46.32768362,13.81818182,53.17073171
942,M Nikolic,1,4,22,1,0,0,17,2,1,0,18.18181818,22,22,20,4,77.27272727
943,M Ochieng,6,38,77,9,1,3,45,18,1,0,49.35064935,8.555555556,19.25,31.25,4.222222222,58.44155844
944,M Ogawa,3,23,39,2,0,2,24,11,2,0,58.97435897,19.5,19.5,40.54054054,11.5,61.53846154
945,M Pascal,14,335,369,17,0,42,164,110,18,7,90.78590786,21.70588235,8.785714286,55.85284281,19.70588235,44.44444444
946,M Patel,2,32,86,4,0,4,64,12,2,0,37.20930233,21.5,21.5,20.51282051,8,74.41860465
947,M Perisic,1,0,4,1,0,0,2,0,0,0,0,4,4,0,0,50
948,M Phiase,8,10,35,8,0,0,24,8,1,0,28.57142857,4.375,35,30.3030303,1.25,68.57142857
949,M Polimeri,4,7,23,3,0,0,16,7,0,0,30.43478261,7.666666667,23,30.43478261,2.333333333,69.56521739
950,M Pugi,1,1,2,0,0,0,0,1,0,0,50,2,2,100,1,0
951,M Raj,44,1992,2092,54,14,224,831,795,98,7,95.21988528,38.74074074,8.789915966,58.463316,36.88888889,39.72275335
952,M Ramafifi,5,10,37,3,0,0,26,8,1,0,27.02702703,12.33333333,37,28.57142857,3.333333333,70.27027027
953,M Rathnayake,13,215,264,12,2,29,134,59,14,0,81.43939394,22,8.516129032,42.02898551,17.91666667,50.75757576
954,M Ratuki,4,7,57,4,0,0,43,5,1,0,12.28070175,14.25,57,14.28571429,1.75,75.43859649
955,M Ribeiro,4,5,31,4,0,0,27,3,1,0,16.12903226,7.75,31,16.12903226,1.25,87.09677419
956,M Robinson,3,54,99,0,0,3,43,32,5,0,54.54545455,99,33,52.5,18,43.43434343
957,M Rodan,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,100
958,M Salum,1,0,2,0,0,0,2,0,0,0,0,2,2,0,0,100
959,M Samake,1,2,14,2,0,0,10,2,0,0,14.28571429,7,14,16.66666667,1,71.42857143
960,M Sankoh,9,164,395,12,0,10,221,66,21,2,41.51898734,32.91666667,39.5,36.77419355,13.66666667,55.94936709
961,M Sert,2,1,8,2,0,0,7,1,0,0,12.5,4,8,12.5,0.5,87.5
962,M Shehani,9,48,73,11,0,5,42,16,6,0,65.75342466,6.636363636,14.6,43.75,4.363636364,57.53424658
963,M Sheriff,4,18,20,5,0,2,11,4,3,0,90,4,10,55.55555556,3.6,55
964,M Shiraishi,5,34,126,10,0,2,88,18,4,0,26.98412698,12.6,63,23.63636364,3.4,69.84126984
965,M Short,4,88,92,6,0,6,22,40,12,0,95.65217391,15.33333333,15.33333333,86.48648649,14.66666667,23.91304348
966,M Smit,3,65,65,2,0,6,16,27,7,0,100,32.5,10.83333333,82,32.5,24.61538462
967,M Smook,1,2,2,0,0,0,0,2,0,0,100,2,2,100,2,0
968,M Strano,4,12,32,6,0,0,20,12,0,0,37.5,5.333333333,32,37.5,2,62.5
969,M Syrioti,7,195,300,4,0,19,122,81,19,0,65,75,15.78947368,53.6036036,48.75,40.66666667
970,M Tarimiala,3,13,26,0,0,0,12,11,1,0,50,26,26,54.16666667,4.333333333,46.15384615
971,M Tilau,3,6,34,6,0,0,26,6,0,0,17.64705882,5.666666667,34,18.75,1,76.47058824
972,M Tom,1,10,10,2,0,0,2,4,0,2,100,5,10,125,5,20
973,M Trajkovi,1,0,3,1,0,0,2,0,0,0,0,3,3,0,0,66.66666667
974,M Tsarsi,4,62,174,6,0,8,112,22,4,0,35.63218391,29,21.75,21.73913043,10.33333333,64.36781609
975,M Turay,6,49,91,6,0,7,56,7,7,0,53.84615385,15.16666667,13,30,8.166666667,61.53846154
976,M Uwase,11,172,210,11,0,22,110,50,14,2,81.9047619,19.09090909,9.545454545,47.72727273,15.63636364,52.38095238
977,M Valner,8,31,145,5,0,1,92,21,3,0,21.37931034,29,145,23.27586207,6.2,63.44827586
978,M Veringmeier,11,348,330,15,5,33,110,160,13,0,105.4545455,22,8.684210526,65.72438163,23.2,33.33333333
979,M Vervitsioti,4,10,33,4,0,0,18,8,1,0,30.3030303,8.25,33,37.03703704,2.5,54.54545455
980,M Vua,3,24,66,4,0,2,46,16,0,0,36.36363636,16.5,33,25.80645161,6,69.6969697
981,M Vumiliya,11,81,92,6,0,8,41,24,11,1,88.04347826,15.33333333,11.5,63.63636364,13.5,44.56521739
982,M Vuruna,2,38,64,4,0,2,36,22,4,0,59.375,16,32,48.38709677,9.5,56.25
983,M Wai Siu,10,27,76,5,0,0,42,21,3,0,35.52631579,15.2,76,40.90909091,5.4,55.26315789
984,M Yanagida,23,319,517,25,2,20,259,153,34,2,61.70212766,20.68,23.5,50.66964286,12.76,50.0967118
985,M Yoshioka,3,21,22,2,0,3,10,7,1,0,95.45454545,11,7.333333333,50,10.5,45.45454545
986,M Yousaf,4,46,100,6,0,2,56,34,2,0,46,16.66666667,50,41.30434783,7.666666667,56
987,M Zhu,5,12,40,5,0,1,28,6,1,0,30,8,40,22.85714286,2.4,70
988,M Zwilling,2,0,11,3,0,0,11,0,0,0,0,3.666666667,11,0,0,100
989,M du Preez,72,1729,1711,85,27,161,664,720,91,7,101.0520164,20.12941176,9.10106383,62.28070175,20.34117647,38.80771479
990,MA Nyabela,8,24,63,7,0,1,44,6,7,0,38.0952381,9,63,35.0877193,3.428571429,69.84126984
991,MA Swedy,7,120,98,5,0,14,32,27,17,1,122.4489796,19.6,7,83.11688312,24,32.65306122
992,MA Tsemane,7,5,39,5,0,0,33,5,0,0,12.82051282,7.8,39,13.15789474,1,84.61538462
993,MAA Sanjeewani,57,944,1084,62,3,84,446,420,76,6,87.08487085,17.48387097,12.45977011,62.23628692,15.22580645,41.14391144
994,MADD Surangika,25,456,548,32,2,42,238,206,35,0,83.21167883,17.125,12.45454545,57.62004175,14.25,43.43065693
995,MB dos Santos,1,4,7,1,0,1,5,0,0,0,57.14285714,7,7,0,4,71.42857143
996,MBA Lamplough,20,177,247,20,0,9,113,90,21,3,71.65991903,12.35,27.44444444,62.11453744,8.85,45.74898785
997,MD Bimenyimana,33,564,866,33,2,58,455,215,48,3,65.12702079,26.24242424,14.43333333,44.38280166,17.09090909,52.5404157
998,MD Rocha,4,22,41,2,0,1,22,12,3,0,53.65853659,20.5,41,48.64864865,11,53.65853659
999,MDN Hansika,10,128,214,12,1,7,112,60,14,2,59.81308411,17.83333333,26.75,50,10.66666667,52.3364486
1000,ME Bessala,13,89,181,10,0,10,115,37,6,0,49.17127072,18.1,18.1,31.01265823,8.9,63.5359116
1001,ME Bouchier,28,538,450,26,5,67,165,166,34,2,119.5555556,17.30769231,6.25,65.39509537,20.69230769,36.66666667
